pred_id	recall	precision
scE2G	0.0021231422505307855	1.0
scE2G	0.040339702760084924	0.9047619047619048
scE2G	0.07855626326963906	0.9024390243902439
scE2G	0.12101910828025478	0.9193548387096774
scE2G	0.15286624203821655	0.8780487804878049
scE2G	0.18471337579617833	0.8529411764705882
scE2G	0.2229299363057325	0.8536585365853658
scE2G	0.25477707006369427	0.8333333333333334
scE2G	0.2802547770700637	0.8048780487804879
scE2G	0.3057324840764331	0.782608695652174
scE2G	0.32696390658174096	0.7549019607843137
scE2G	0.3651804670912951	0.7644444444444445
scE2G	0.39278131634819535	0.7489878542510121
scE2G	0.40764331210191085	0.7164179104477612
scE2G	0.4267515923566879	0.6931034482758621
scE2G	0.45010615711252655	0.6816720257234726
scE2G	0.4734607218683652	0.6737160120845922
scE2G	0.4989384288747346	0.6657223796033994
scE2G	0.5116772823779193	0.646112600536193
scE2G	0.5265392781316348	0.6310432569974554
scE2G	0.535031847133758	0.6086956521739131
scE2G	0.5456475583864119	0.5894495412844036
scE2G	0.5520169851380042	0.5701754385964912
scE2G	0.5605095541401274	0.5546218487394958
scE2G	0.5711252653927813	0.5423387096774194
scE2G	0.5796178343949044	0.5290697674418605
scE2G	0.5902335456475584	0.5176908752327747
scE2G	0.5987261146496815	0.5062836624775583
scE2G	0.6072186836518046	0.49566724436741766
scE2G	0.6114649681528662	0.48080133555926546
scE2G	0.6178343949044586	0.46859903381642515
scE2G	0.6263269639065817	0.45878693623639194
scE2G	0.6348195329087049	0.45098039215686275
scE2G	0.6411889596602972	0.4415204678362573
scE2G	0.6454352441613588	0.4318181818181818
scE2G	0.6454352441613588	0.418732782369146
scE2G	0.6454352441613588	0.4069611780455154
scE2G	0.6475583864118896	0.3971354166666667
scE2G	0.6518046709129511	0.3895939086294416
scE2G	0.6539278131634819	0.3802469135802469
scE2G	0.6539278131634819	0.3710843373493976
scE2G	0.6560509554140127	0.36310223266745006
scE2G	0.6560509554140127	0.3547646383467279
scE2G	0.6560509554140127	0.34641255605381166
scE2G	0.6581740976645435	0.3399122807017544
scE2G	0.6581740976645435	0.33261802575107297
scE2G	0.6581740976645435	0.3252885624344176
scE2G	0.6624203821656051	0.3203285420944558
scE2G	0.6666666666666666	0.3155778894472362
scE2G	0.6709129511677282	0.3110236220472441
scE2G	0.673036093418259	0.30539499036608864
scE2G	0.6751592356687898	0.3005671077504726
scE2G	0.6751592356687898	0.29471733086190915
scE2G	0.6772823779193206	0.29
scE2G	0.6772823779193206	0.28482142857142856
scE2G	0.6772823779193206	0.27957931638913236
scE2G	0.6794055201698513	0.2756244616709733
scE2G	0.6815286624203821	0.27111486486486486
scE2G	0.6815286624203821	0.2659486329743165
scE2G	0.6836518046709129	0.26221498371335505
scE2G	0.6900212314225053	0.2602081665332266
scE2G	0.6900212314225053	0.2559055118110236
scE2G	0.6963906581740976	0.25406661502711075
scE2G	0.7006369426751592	0.25133282559025133
scE2G	0.70276008492569	0.24812593703148425
scE2G	0.7091295116772823	0.2466765140324963
scE2G	0.7112526539278131	0.24363636363636362
scE2G	0.7112526539278131	0.24014336917562723
scE2G	0.7133757961783439	0.23745583038869258
scE2G	0.7154989384288747	0.23467966573816157
scE2G	0.7154989384288747	0.23145604395604397
scE2G	0.7154989384288747	0.22831978319783197
scE2G	0.7154989384288747	0.2252673796791444
scE2G	0.7154989384288747	0.22229551451187335
scE2G	0.7154989384288747	0.2192582953806116
scE2G	0.7154989384288747	0.21644187540141296
scE2G	0.7154989384288747	0.2136968928344959
scE2G	0.7176220806794055	0.2116468378209142
scE2G	0.7197452229299363	0.20951792336217553
scE2G	0.721868365180467	0.20757020757020758
scE2G	0.7239915074309978	0.2055455093429777
scE2G	0.7239915074309978	0.2030970815961882
scE2G	0.7239915074309978	0.2007062978222484
scE2G	0.7261146496815286	0.19895287958115182
scE2G	0.7261146496815286	0.19643882825962092
scE2G	0.7261146496815286	0.19409761634506242
scE2G	0.7282377919320594	0.19237240605720696
scE2G	0.7303609341825902	0.19068736141906872
scE2G	0.7303609341825902	0.18859649122807018
scE2G	0.7303609341825902	0.18655097613882862
scE2G	0.732484076433121	0.18488745980707397
scE2G	0.732484076433121	0.18292682926829268
scE2G	0.732484076433121	0.18100734522560336
scE2G	0.732484076433121	0.1791277258566978
scE2G	0.732484076433121	0.17719568567026195
scE2G	0.732484076433121	0.17539400101677682
scE2G	0.732484076433121	0.17362858580775037
scE2G	0.732484076433121	0.17164179104477612
scE2G	0.732484076433121	0.16995073891625614
scE2G	0.7346072186836518	0.16878048780487806
scE2G	0.7346072186836518	0.1671497584541063
scE2G	0.7346072186836518	0.16547106647537063
scE2G	0.7367303609341825	0.16429924242424243
scE2G	0.7388535031847133	0.16322701688555347
scE2G	0.7388535031847133	0.16171003717472118
scE2G	0.7388535031847133	0.16022099447513813
scE2G	0.7409766454352441	0.15914272685818515
scE2G	0.7430997876857749	0.15815634884771804
scE2G	0.7430997876857749	0.15673981191222572
scE2G	0.7430997876857749	0.15534842432312473
scE2G	0.7430997876857749	0.15391380826737028
scE2G	0.7430997876857749	0.15250544662309368
scE2G	0.7430997876857749	0.1511879049676026
scE2G	0.7430997876857749	0.14989293361884368
scE2G	0.7430997876857749	0.14855687606112053
scE2G	0.7430997876857749	0.1473063973063973
scE2G	0.7430997876857749	0.14607679465776294
scE2G	0.7430997876857749	0.1448076127430699
scE2G	0.7430997876857749	0.1435602953240361
scE2G	0.7430997876857749	0.14239218877135884
scE2G	0.7430997876857749	0.14124293785310735
scE2G	0.7430997876857749	0.1400560224089636
scE2G	0.7430997876857749	0.1389440254069075
scE2G	0.7430997876857749	0.1377952755905512
scE2G	0.7430997876857749	0.13666536509176103
scE2G	0.7430997876857749	0.13560635412630764
scE2G	0.7430997876857749	0.1345119139123751
scE2G	0.7430997876857749	0.13348588863463004
scE2G	0.7430997876857749	0.13242527430949677
scE2G	0.7452229299363057	0.13180623357116034
scE2G	0.7473460721868365	0.13119642191576594
scE2G	0.7473460721868365	0.1301775147928994
scE2G	0.7473460721868365	0.1291743119266055
scE2G	0.7473460721868365	0.12823315118397086
scE2G	0.7473460721868365	0.1272595806218366
scE2G	0.7473460721868365	0.12630068173663436
scE2G	0.7473460721868365	0.12540078375489846
scE2G	0.7473460721868365	0.1245136186770428
scE2G	0.7473460721868365	0.12359550561797752
scE2G	0.7494692144373672	0.12308228730822873
scE2G	0.7494692144373672	0.12210307851954341
scE2G	0.7494692144373672	0.12126417038818275
scE2G	0.7494692144373672	0.12043671102012965
scE2G	0.7494692144373672	0.11962046763808878
scE2G	0.7494692144373672	0.11881521373274992
scE2G	0.7494692144373672	0.11802072885322634
scE2G	0.7494692144373672	0.11723679840584524
scE2G	0.7494692144373672	0.11646321346090399
scE2G	0.7494692144373672	0.11569977056702721
scE2G	0.7494692144373672	0.11487146111291897
scE2G	0.7494692144373672	0.1140917905623788
scE2G	0.7494692144373672	0.11335902376364804
scE2G	0.7494692144373672	0.11259968102073366
scE2G	0.7515923566878981	0.11216730038022814
scE2G	0.7515923566878981	0.11142587346553352
scE2G	0.7515923566878981	0.11072880825774163
scE2G	0.7537154989384289	0.11035125893689773
scE2G	0.7537154989384289	0.10966944701884461
scE2G	0.7537154989384289	0.10892911936176741
scE2G	0.7537154989384289	0.10823170731707317
scE2G	0.7537154989384289	0.10757575757575757
scE2G	0.7537154989384289	0.10689551339957844
scE2G	0.7537154989384289	0.10619204307508226
scE2G	0.7537154989384289	0.10552913198573127
scE2G	0.7537154989384289	0.10484347312463083
scE2G	0.7537154989384289	0.10419724097446434
scE2G	0.7537154989384289	0.10355892648774796
scE2G	0.7558386411889597	0.10324825986078887
scE2G	0.7558386411889597	0.10259365994236311
scE2G	0.7558386411889597	0.10200573065902578
scE2G	0.7579617834394905	0.10165148063781321
scE2G	0.7579617834394905	0.10101867572156197
scE2G	0.7579617834394905	0.10039370078740158
scE2G	0.7600849256900213	0.10005589714924538
scE2G	0.7600849256900213	0.09949972206781545
scE2G	0.7600849256900213	0.09889502762430939
scE2G	0.7600849256900213	0.09832463608898655
scE2G	0.7600849256900213	0.09778748975689702
scE2G	0.7600849256900213	0.09725618038576474
scE2G	0.7600849256900213	0.09662618083670715
